Vauban Prime Blueprint,Rare (4.00%)
Fang Prime Handle,Uncommon (13.00%)
,
Lith F2 Relic (Flawless),
Odonata Prime Systems Blueprint,Uncommon (20.00%)
Hikou Prime Stars,Uncommon (20.00%)
Paris Prime Upper Limb,Uncommon (20.00%)
Burston Prime Barrel,Uncommon (17.00%)
Vauban Prime Blueprint,Rare (6.00%)
Fang Prime Handle,Uncommon (17.00%)
,
Lith F2 Relic (Radiant),
Odonata Prime Systems Blueprint,Uncommon (16.67%)
Hikou Prime Stars,Uncommon (16.67%)
Paris Prime Upper Limb,Uncommon (16.67%)
Burston Prime Barrel,Uncommon (20.00%)
Vauban Prime Blueprint,Uncommon (10.00%)
Fang Prime Handle,Uncommon (20.00%)
,
Lith G1 Relic (Intact),
Glaive Prime Blueprint,Rare (2.00%)
Ember Prime Systems Blueprint,Uncommon (11.00%)
Forma Blueprint,Uncommon (11.00%)
Latron Prime Blueprint,Uncommon (25.33%)
Frost Prime Chassis Blueprint,Uncommon (25.33%)
Reaper Prime Handle,Uncommon (25.33%)
,
Lith G1 Relic (Exceptional),
Glaive Prime Blueprint,Rare (4.00%)
Ember Prime Systems Blueprint,Uncommon (13.00%)
Forma Blueprint,Uncommon (13.00%)
Latron Prime Blueprint,Uncommon (23.33%)
Frost Prime Chassis Blueprint,Uncommon (23.33%)
Reaper Prime Handle,Uncommon (23.33%)
,
Lith G1 Relic (Flawless),
Glaive Prime Blueprint,Rare (6.00%)
Ember Prime Systems Blueprint,Uncommon (17.00%)
Forma Blueprint,Uncommon (17.00%)
Latron Prime Blueprint,Uncommon (20.00%)
Frost Prime Chassis Blueprint,Uncommon (20.00%)
Reaper Prime Handle,Uncommon (20.00%)
,
Lith G1 Relic (Radiant),
Glaive Prime Blueprint,Uncommon (10.00%)
Ember Prime Systems Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Latron Prime Blueprint,Uncommon (16.67%)
Frost Prime Chassis Blueprint,Uncommon (16.67%)
Reaper Prime Handle,Uncommon (16.67%)
,
Lith G2 Relic (Intact),
Glaive Prime Blueprint,Rare (2.00%)
Loki Prime Chassis Blueprint,Uncommon (11.00%)
Frost Prime Systems Blueprint,Uncommon (11.00%)
Bo Prime Blueprint,Uncommon (25.33%)
Wyrm Prime Cerebrum,Uncommon (25.33%)
Latron Prime Stock,Uncommon (25.33%)
,
Lith G2 Relic (Exceptional),
Glaive Prime Blueprint,Rare (4.00%)
Loki Prime Chassis Blueprint,Uncommon (13.00%)
Frost Prime Systems Blueprint,Uncommon (13.00%)
Bo Prime Blueprint,Uncommon (23.33%)
Wyrm Prime Cerebrum,Uncommon (23.33%)
Latron Prime Stock,Uncommon (23.33%)
,
Lith G2 Relic (Flawless),
Glaive Prime Blueprint,Rare (6.00%)
Loki Prime Chassis Blueprint,Uncommon (17.00%)
Frost Prime Systems Blueprint,Uncommon (17.00%)
Bo Prime Blueprint,Uncommon (20.00%)
Wyrm Prime Cerebrum,Uncommon (20.00%)
Latron Prime Stock,Uncommon (20.00%)
,
Lith G2 Relic (Radiant),
Glaive Prime Blueprint,Uncommon (10.00%)
Loki Prime Chassis Blueprint,Uncommon (20.00%)
Frost Prime Systems Blueprint,Uncommon (20.00%)
Bo Prime Blueprint,Uncommon (16.67%)
Wyrm Prime Cerebrum,Uncommon (16.67%)
Latron Prime Stock,Uncommon (16.67%)
,
Lith H1 Relic (Intact),
Helios Prime Cerebrum,Rare (2.00%)
Akstiletto Prime Barrel,Uncommon (11.00%)
Nami Skyla Prime Handle,Uncommon (11.00%)
Saryn Prime Systems Blueprint,Uncommon (25.33%)
Paris Prime Blueprint,Uncommon (25.33%)
Bronco Prime Blueprint,Uncommon (25.33%)
,
Lith H1 Relic (Exceptional),
Helios Prime Cerebrum,Rare (4.00%)
Akstiletto Prime Barrel,Uncommon (13.00%)
Nami Skyla Prime Handle,Uncommon (13.00%)
Saryn Prime Systems Blueprint,Uncommon (23.33%)
Paris Prime Blueprint,Uncommon (23.33%)
Bronco Prime Blueprint,Uncommon (23.33%)
,
Lith H1 Relic (Flawless),
Helios Prime Cerebrum,Rare (6.00%)
Akstiletto Prime Barrel,Uncommon (17.00%)
Nami Skyla Prime Handle,Uncommon (17.00%)
Saryn Prime Systems Blueprint,Uncommon (20.00%)
Paris Prime Blueprint,Uncommon (20.00%)
Bronco Prime Blueprint,Uncommon (20.00%)
,
Lith H1 Relic (Radiant),
Helios Prime Cerebrum,Uncommon (10.00%)
Akstiletto Prime Barrel,Uncommon (20.00%)
Nami Skyla Prime Handle,Uncommon (20.00%)
Saryn Prime Systems Blueprint,Uncommon (16.67%)
Paris Prime Blueprint,Uncommon (16.67%)
Bronco Prime Blueprint,Uncommon (16.67%)
,
Lith H2 Relic (Intact),
Helios Prime Cerebrum,Rare (2.00%)
Oberon Prime Blueprint,Uncommon (11.00%)
Orthos Prime Blueprint,Uncommon (11.00%)
Lex Prime Barrel,Uncommon (25.33%)
Forma Blueprint,Uncommon (25.33%)
Zephyr Prime Neuroptics Blueprint,Uncommon (25.33%)
,
Lith H2 Relic (Exceptional),
Helios Prime Cerebrum,Rare (4.00%)
Oberon Prime Blueprint,Uncommon (13.00%)
Orthos Prime Blueprint,Uncommon (13.00%)
Lex Prime Barrel,Uncommon (23.33%)
Forma Blueprint,Uncommon (23.33%)
Zephyr Prime Neuroptics Blueprint,Uncommon (23.33%)
,
Lith H2 Relic (Flawless),
Helios Prime Cerebrum,Rare (6.00%)
Oberon Prime Blueprint,Uncommon (17.00%)
Orthos Prime Blueprint,Uncommon (17.00%)
Lex Prime Barrel,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Zephyr Prime Neuroptics Blueprint,Uncommon (20.00%)
,
Lith H2 Relic (Radiant),
Helios Prime Cerebrum,Uncommon (10.00%)
Oberon Prime Blueprint,Uncommon (20.00%)
Orthos Prime Blueprint,Uncommon (20.00%)
Lex Prime Barrel,Uncommon (16.67%)
Forma Blueprint,Uncommon (16.67%)
Zephyr Prime Neuroptics Blueprint,Uncommon (16.67%)
,
Lith K1 Relic (Intact),
Kavasa Prime Buckle,Rare (2.00%)
Tigris Prime Barrel,Uncommon (11.00%)
Trinity Prime Blueprint,Uncommon (11.00%)
Fang Prime Blueprint,Uncommon (25.33%)
Burston Prime Stock,Uncommon (25.33%)
Odonata Prime Harness Blueprint,Uncommon (25.33%)
,
Lith K1 Relic (Exceptional),
Kavasa Prime Buckle,Rare (4.00%)
Tigris Prime Barrel,Uncommon (13.00%)
Trinity Prime Blueprint,Uncommon (13.00%)
Fang Prime Blueprint,Uncommon (23.33%)
Burston Prime Stock,Uncommon (23.33%)
Odonata Prime Harness Blueprint,Uncommon (23.33%)
,
Lith K1 Relic (Flawless),
Kavasa Prime Buckle,Rare (6.00%)
Tigris Prime Barrel,Uncommon (17.00%)
Trinity Prime Blueprint,Uncommon (17.00%)
Fang Prime Blueprint,Uncommon (20.00%)
Burston Prime Stock,Uncommon (20.00%)
Odonata Prime Harness Blueprint,Uncommon (20.00%)
,
Lith K1 Relic (Radiant),
Kavasa Prime Buckle,Uncommon (10.00%)
Tigris Prime Barrel,Uncommon (20.00%)
Trinity Prime Blueprint,Uncommon (20.00%)
Fang Prime Blueprint,Uncommon (16.67%)
Burston Prime Stock,Uncommon (16.67%)
Odonata Prime Harness Blueprint,Uncommon (16.67%)
,
Lith M1 Relic (Intact),
Mag Prime Blueprint,Rare (2.00%)
Lex Prime Receiver,Uncommon (25.33%)
Soma Prime Blueprint,Uncommon (11.00%)
Dakra Prime Blueprint,Uncommon (11.00%)
Boar Prime Receiver,Uncommon (25.33%)
Forma Blueprint,Uncommon (25.33%)
,
Lith M1 Relic (Exceptional),
Mag Prime Blueprint,Rare (4.00%)
Lex Prime Receiver,Uncommon (23.33%)
Soma Prime Blueprint,Uncommon (13.00%)
Dakra Prime Blueprint,Uncommon (13.00%)
Boar Prime Receiver,Uncommon (23.33%)
Forma Blueprint,Uncommon (23.33%)
,
Lith M1 Relic (Flawless),
Mag Prime Blueprint,Rare (6.00%)
Lex Prime Receiver,Uncommon (20.00%)
Soma Prime Blueprint,Uncommon (17.00%)
Dakra Prime Blueprint,Uncommon (17.00%)
Boar Prime Receiver,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
,
Lith M1 Relic (Radiant),
Mag Prime Blueprint,Uncommon (10.00%)
Lex Prime Receiver,Uncommon (16.67%)
Soma Prime Blueprint,Uncommon (20.00%)
Dakra Prime Blueprint,Uncommon (20.00%)
Boar Prime Receiver,Uncommon (16.67%)
Forma Blueprint,Uncommon (16.67%)
,
Lith N1 Relic (Intact),
Nova Prime Chassis Blueprint,Rare (2.00%)
Akbronco Prime Link,Uncommon (11.00%)
Forma Blueprint,Uncommon (11.00%)
Nekros Prime Chassis Blueprint,Uncommon (25.33%)
Bronco Prime Blueprint,Uncommon (25.33%)
Fang Prime Blade,Uncommon (25.33%)
,
Lith N1 Relic (Exceptional),
Nova Prime Chassis Blueprint,Rare (4.00%)
Akbronco Prime Link,Uncommon (13.00%)
Forma Blueprint,Uncommon (13.00%)
Nekros Prime Chassis Blueprint,Uncommon (23.33%)
Bronco Prime Blueprint,Uncommon (23.33%)
Fang Prime Blade,Uncommon (23.33%)
,
Lith N1 Relic (Flawless),
Nova Prime Chassis Blueprint,Rare (6.00%)
Akbronco Prime Link,Uncommon (17.00%)
Forma Blueprint,Uncommon (17.00%)
Nekros Prime Chassis Blueprint,Uncommon (20.00%)
Bronco Prime Blueprint,Uncommon (20.00%)
Fang Prime Blade,Uncommon (20.00%)
,
Lith N1 Relic (Radiant),
Nova Prime Chassis Blueprint,Uncommon (10.00%)
Akbronco Prime Link,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Nekros Prime Chassis Blueprint,Uncommon (16.67%)
Bronco Prime Blueprint,Uncommon (16.67%)
Fang Prime Blade,Uncommon (16.67%)
,
Lith N2 Relic (Intact),
Nekros Prime Systems Blueprint,Rare (2.00%)
Helios Prime Blueprint,Uncommon (11.00%)
Kavasa Prime Band,Uncommon (11.00%)
Paris Prime Upper Limb,Uncommon (25.33%)
Spira Prime Blueprint,Uncommon (25.33%)
Carrier Prime Systems,Uncommon (25.33%)
,
Lith N2 Relic (Exceptional),
Nekros Prime Systems Blueprint,Rare (4.00%)
Helios Prime Blueprint,Uncommon (13.00%)
Kavasa Prime Band,Uncommon (13.00%)
Paris Prime Upper Limb,Uncommon (23.33%)
Spira Prime Blueprint,Uncommon (23.33%)
Carrier Prime Systems,Uncommon (23.33%)
,
Lith N2 Relic (Flawless),
Nekros Prime Systems Blueprint,Rare (6.00%)
Helios Prime Blueprint,Uncommon (17.00%)
Kavasa Prime Band,Uncommon (17.00%)
Paris Prime Upper Limb,Uncommon (20.00%)
Spira Prime Blueprint,Uncommon (20.00%)
Carrier Prime Systems,Uncommon (20.00%)
,
Lith N2 Relic (Radiant),
Nekros Prime Systems Blueprint,Uncommon (10.00%)
Helios Prime Blueprint,Uncommon (20.00%)
Kavasa Prime Band,Uncommon (20.00%)
Paris Prime Upper Limb,Uncommon (16.67%)
Spira Prime Blueprint,Uncommon (16.67%)
Carrier Prime Systems,Uncommon (16.67%)
,
Lith N3 Relic (Intact),
Nekros Prime Blueprint,Rare (2.00%)
Braton Prime Blueprint,Uncommon (11.00%)
Forma Blueprint,Uncommon (11.00%)
Sybaris Prime Stock,Uncommon (25.33%)
Burston Prime Receiver,Uncommon (25.33%)
Valkyr Prime Blueprint,Uncommon (25.33%)
,
Lith N3 Relic (Exceptional),
Nekros Prime Blueprint,Rare (4.00%)
Braton Prime Blueprint,Uncommon (13.00%)
Forma Blueprint,Uncommon (13.00%)
Sybaris Prime Stock,Uncommon (23.33%)
Burston Prime Receiver,Uncommon (23.33%)
Valkyr Prime Blueprint,Uncommon (23.33%)
,
Lith N3 Relic (Flawless),
Nekros Prime Blueprint,Rare (6.00%)
Braton Prime Blueprint,Uncommon (17.00%)
Forma Blueprint,Uncommon (17.00%)
Sybaris Prime Stock,Uncommon (20.00%)
Burston Prime Receiver,Uncommon (20.00%)
Valkyr Prime Blueprint,Uncommon (20.00%)
,
Lith N3 Relic (Radiant),
Nekros Prime Blueprint,Uncommon (10.00%)
Braton Prime Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Sybaris Prime Stock,Uncommon (16.67%)
Burston Prime Receiver,Uncommon (16.67%)
Valkyr Prime Blueprint,Uncommon (16.67%)
,
Lith S1 Relic (Intact),
Paris Prime Grip,Uncommon (11.00%)
Forma Blueprint,Uncommon (11.00%)
Paris Prime String,Uncommon (25.33%)
Spira Prime Pouch,Rare (2.00%)
Hikou Prime Blueprint,Uncommon (25.33%)
Bronco Prime Blueprint,Uncommon (25.33%)
,
Lith S1 Relic (Exceptional),
Paris Prime Grip,Uncommon (13.00%)
Forma Blueprint,Uncommon (13.00%)
Paris Prime String,Uncommon (23.33%)
Spira Prime Pouch,Rare (4.00%)
Hikou Prime Blueprint,Uncommon (23.33%)
Bronco Prime Blueprint,Uncommon (23.33%)
,
Lith S1 Relic (Flawless),
Paris Prime Grip,Uncommon (17.00%)
Forma Blueprint,Uncommon (17.00%)
Paris Prime String,Uncommon (20.00%)
Spira Prime Pouch,Rare (6.00%)
Hikou Prime Blueprint,Uncommon (20.00%)
Bronco Prime Blueprint,Uncommon (20.00%)
,
Lith S1 Relic (Radiant),
Paris Prime Grip,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Paris Prime String,Uncommon (16.67%)
Spira Prime Pouch,Uncommon (10.00%)
Hikou Prime Blueprint,Uncommon (16.67%)
Bronco Prime Blueprint,Uncommon (16.67%)
,
Lith S2 Relic (Intact),
Soma Prime Stock,Rare (2.00%)
Carrier Prime Systems,Uncommon (25.33%)
Forma Blueprint,Uncommon (11.00%)
Akbronco Prime Blueprint,Uncommon (25.33%)
Nyx Prime Blueprint,Uncommon (25.33%)
Kavasa Prime Band,Uncommon (11.00%)
,
Lith S2 Relic (Exceptional),
Soma Prime Stock,Rare (4.00%)
Carrier Prime Systems,Uncommon (23.33%)
Forma Blueprint,Uncommon (13.00%)
Akbronco Prime Blueprint,Uncommon (23.33%)
Nyx Prime Blueprint,Uncommon (23.33%)
Kavasa Prime Band,Uncommon (13.00%)
,
Lith S2 Relic (Flawless),
Soma Prime Stock,Rare (6.00%)
Carrier Prime Systems,Uncommon (20.00%)
Forma Blueprint,Uncommon (17.00%)
Akbronco Prime Blueprint,Uncommon (20.00%)
Nyx Prime Blueprint,Uncommon (20.00%)
Kavasa Prime Band,Uncommon (17.00%)
,
Lith S2 Relic (Radiant),
Soma Prime Stock,Uncommon (10.00%)
Carrier Prime Systems,Uncommon (16.67%)
Forma Blueprint,Uncommon (20.00%)
Akbronco Prime Blueprint,Uncommon (16.67%)
Nyx Prime Blueprint,Uncommon (16.67%)
Kavasa Prime Band,Uncommon (20.00%)
,
Lith S3 Relic (Intact),
Spira Prime Pouch,Rare (2.00%)
Ash Prime Blueprint,Uncommon (11.00%)
Soma Prime Receiver,Uncommon (11.00%)
Carrier Prime Systems,Uncommon (25.33%)
Akbronco Prime Blueprint,Uncommon (25.33%)
Paris Prime String,Uncommon (25.33%)
,
Lith S3 Relic (Exceptional),
Spira Prime Pouch,Rare (4.00%)
Ash Prime Blueprint,Uncommon (13.00%)
Soma Prime Receiver,Uncommon (13.00%)
Carrier Prime Systems,Uncommon (23.33%)
Akbronco Prime Blueprint,Uncommon (23.33%)
Paris Prime String,Uncommon (23.33%)
,
Lith S3 Relic (Flawless),
Spira Prime Pouch,Rare (6.00%)
Ash Prime Blueprint,Uncommon (17.00%)
Soma Prime Receiver,Uncommon (17.00%)
Carrier Prime Systems,Uncommon (20.00%)
Akbronco Prime Blueprint,Uncommon (20.00%)
Paris Prime String,Uncommon (20.00%)
,
Lith S3 Relic (Radiant),
Spira Prime Pouch,Uncommon (10.00%)
Ash Prime Blueprint,Uncommon (20.00%)
Soma Prime Receiver,Uncommon (20.00%)
Carrier Prime Systems,Uncommon (16.67%)
Akbronco Prime Blueprint,Uncommon (16.67%)
Paris Prime String,Uncommon (16.67%)
,
Lith S4 Relic (Intact),
Saryn Prime Blueprint,Rare (2.00%)
Trinity Prime Chassis Blueprint,Uncommon (11.00%)
Kavasa Prime Kubrow Collar Blueprint,Uncommon (11.00%)
Lex Prime Blueprint,Uncommon (25.33%)
Forma Blueprint,Uncommon (25.33%)
Paris Prime Blueprint,Uncommon (25.33%)
,
Lith S4 Relic (Exceptional),
Saryn Prime Blueprint,Rare (4.00%)
Trinity Prime Chassis Blueprint,Uncommon (13.00%)
Kavasa Prime Kubrow Collar Blueprint,Uncommon (13.00%)
Lex Prime Blueprint,Uncommon (23.33%)
Forma Blueprint,Uncommon (23.33%)
Paris Prime Blueprint,Uncommon (23.33%)
,
Lith S4 Relic (Flawless),
Saryn Prime Blueprint,Rare (6.00%)
Trinity Prime Chassis Blueprint,Uncommon (17.00%)
Kavasa Prime Kubrow Collar Blueprint,Uncommon (17.00%)
Lex Prime Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Paris Prime Blueprint,Uncommon (20.00%)
,
Lith S4 Relic (Radiant),
Saryn Prime Blueprint,Uncommon (10.00%)
Trinity Prime Chassis Blueprint,Uncommon (20.00%)
Kavasa Prime Kubrow Collar Blueprint,Uncommon (20.00%)
Lex Prime Blueprint,Uncommon (16.67%)
Forma Blueprint,Uncommon (16.67%)
Paris Prime Blueprint,Uncommon (16.67%)
,
Lith S5 Relic (Intact),
Spira Prime Blade,Rare (2.00%)
Akbronco Prime Link,Uncommon (11.00%)
Galatine Prime Handle,Uncommon (11.00%)
Carrier Prime Carapace,Uncommon (25.33%)
Burston Prime Receiver,Uncommon (25.33%)
Fang Prime Blade,Uncommon (25.33%)
,
Lith S5 Relic (Exceptional),
Spira Prime Blade,Rare (4.00%)
Akbronco Prime Link,Uncommon (13.00%)
Galatine Prime Handle,Uncommon (13.00%)
Carrier Prime Carapace,Uncommon (23.33%)
Burston Prime Receiver,Uncommon (23.33%)
Fang Prime Blade,Uncommon (23.33%)
,
Lith S5 Relic (Flawless),
Spira Prime Blade,Rare (6.00%)
Akbronco Prime Link,Uncommon (17.00%)
Galatine Prime Handle,Uncommon (17.00%)
Carrier Prime Carapace,Uncommon (20.00%)
Burston Prime Receiver,Uncommon (20.00%)
Fang Prime Blade,Uncommon (20.00%)
,
Lith S5 Relic (Radiant),
Spira Prime Blade,Uncommon (10.00%)
Akbronco Prime Link,Uncommon (20.00%)
Galatine Prime Handle,Uncommon (20.00%)
Carrier Prime Carapace,Uncommon (16.67%)
Burston Prime Receiver,Uncommon (16.67%)
Fang Prime Blade,Uncommon (16.67%)
,
Lith S6 Relic (Intact),
Spira Prime Pouch,Rare (2.00%)
Kavasa Prime Band,Uncommon (11.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (11.00%)
Forma Blueprint,Uncommon (25.33%)
Fang Prime Blade,Uncommon (25.33%)
Dual Kamas Prime Blueprint,Uncommon (25.33%)
,
Lith S6 Relic (Exceptional),
Spira Prime Pouch,Rare (4.00%)
Kavasa Prime Band,Uncommon (13.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (13.00%)
Forma Blueprint,Uncommon (23.33%)
Fang Prime Blade,Uncommon (23.33%)
Dual Kamas Prime Blueprint,Uncommon (23.33%)
,
Lith S6 Relic (Flawless),
Spira Prime Pouch,Rare (6.00%)
Kavasa Prime Band,Uncommon (17.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (17.00%)
Forma Blueprint,Uncommon (20.00%)
Fang Prime Blade,Uncommon (20.00%)
Dual Kamas Prime Blueprint,Uncommon (20.00%)
,
Lith S6 Relic (Radiant),
Spira Prime Pouch,Uncommon (10.00%)
Kavasa Prime Band,Uncommon (20.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (16.67%)
Fang Prime Blade,Uncommon (16.67%)
Dual Kamas Prime Blueprint,Uncommon (16.67%)
,
Lith S7 Relic (Intact),
Sybaris Prime Barrel,Rare (2.00%)
Paris Prime Grip,Uncommon (11.00%)
Akbolto Prime Link,Uncommon (11.00%)
Mirage Prime Chassis Blueprint,Uncommon (25.33%)
Lex Prime Blueprint,Uncommon (25.33%)
Galatine Prime Blade,Uncommon (25.33%)
,
Lith S7 Relic (Exceptional),
Sybaris Prime Barrel,Rare (4.00%)
Paris Prime Grip,Uncommon (13.00%)
Akbolto Prime Link,Uncommon (13.00%)
Mirage Prime Chassis Blueprint,Uncommon (23.33%)
Lex Prime Blueprint,Uncommon (23.33%)
Galatine Prime Blade,Uncommon (23.33%)
,
Lith S7 Relic (Flawless),
Sybaris Prime Barrel,Rare (6.00%)
Paris Prime Grip,Uncommon (17.00%)
Akbolto Prime Link,Uncommon (17.00%)
Mirage Prime Chassis Blueprint,Uncommon (20.00%)
Lex Prime Blueprint,Uncommon (20.00%)
Galatine Prime Blade,Uncommon (20.00%)
,
Lith S7 Relic (Radiant),
Sybaris Prime Barrel,Uncommon (10.00%)
Paris Prime Grip,Uncommon (20.00%)
Akbolto Prime Link,Uncommon (20.00%)
Mirage Prime Chassis Blueprint,Uncommon (16.67%)
Lex Prime Blueprint,Uncommon (16.67%)
Galatine Prime Blade,Uncommon (16.67%)
,
Lith T1 Relic (Intact),
Tigris Prime Blueprint,Rare (2.00%)
Ballistica Prime Upper Limb,Uncommon (11.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (11.00%)
Forma Blueprint,Uncommon (25.33%)
Burston Prime Blueprint,Uncommon (25.33%)
Akbronco Prime Blueprint,Uncommon (25.33%)
,
Lith T1 Relic (Exceptional),
Tigris Prime Blueprint,Rare (4.00%)
Ballistica Prime Upper Limb,Uncommon (13.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (13.00%)
Forma Blueprint,Uncommon (23.33%)
Burston Prime Blueprint,Uncommon (23.33%)
Akbronco Prime Blueprint,Uncommon (23.33%)
,
Lith T1 Relic (Flawless),
Tigris Prime Blueprint,Rare (6.00%)
Ballistica Prime Upper Limb,Uncommon (17.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (17.00%)
Forma Blueprint,Uncommon (20.00%)
Burston Prime Blueprint,Uncommon (20.00%)
Akbronco Prime Blueprint,Uncommon (20.00%)
,
Lith T1 Relic (Radiant),
Tigris Prime Blueprint,Uncommon (10.00%)
Ballistica Prime Upper Limb,Uncommon (20.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (16.67%)
Burston Prime Blueprint,Uncommon (16.67%)
Akbronco Prime Blueprint,Uncommon (16.67%)
,
Lith V1 Relic (Intact),
Fragor Prime Handle,Rare (2.00%)
Paris Prime Upper Limb,Uncommon (25.33%)
Volt Prime Systems Blueprint,Uncommon (11.00%)
Paris Prime Lower Limb,Uncommon (25.33%)
Burston Prime Stock,Uncommon (25.33%)
Forma Blueprint,Uncommon (11.00%)
,
Lith V1 Relic (Exceptional),
Fragor Prime Handle,Rare (4.00%)
Paris Prime Upper Limb,Uncommon (23.33%)
Volt Prime Systems Blueprint,Uncommon (13.00%)
Paris Prime Lower Limb,Uncommon (23.33%)
Burston Prime Stock,Uncommon (23.33%)
Forma Blueprint,Uncommon (13.00%)
,
Lith V1 Relic (Flawless),
Fragor Prime Handle,Rare (6.00%)
Paris Prime Upper Limb,Uncommon (20.00%)
Volt Prime Systems Blueprint,Uncommon (17.00%)
Paris Prime Lower Limb,Uncommon (20.00%)
Burston Prime Stock,Uncommon (20.00%)
Forma Blueprint,Uncommon (17.00%)
,
Lith V1 Relic (Radiant),
Fragor Prime Handle,Uncommon (10.00%)
Paris Prime Upper Limb,Uncommon (16.67%)
Volt Prime Systems Blueprint,Uncommon (20.00%)
Paris Prime Lower Limb,Uncommon (16.67%)
Burston Prime Stock,Uncommon (16.67%)
Forma Blueprint,Uncommon (20.00%)
,
Lith V2 Relic (Intact),
Vauban Prime Systems Blueprint,Rare (2.00%)
Forma Blueprint,Uncommon (11.00%)
Paris Prime Upper Limb,Uncommon (11.00%)
Fang Prime Blueprint,Uncommon (25.33%)
Lex Prime Barrel,Uncommon (25.33%)
Paris Prime Lower Limb,Uncommon (25.33%)
,
Lith V2 Relic (Exceptional),
Vauban Prime Systems Blueprint,Rare (4.00%)
Forma Blueprint,Uncommon (13.00%)
Paris Prime Upper Limb,Uncommon (13.00%)
Fang Prime Blueprint,Uncommon (23.33%)
Lex Prime Barrel,Uncommon (23.33%)
Paris Prime Lower Limb,Uncommon (23.33%)
,
Lith V2 Relic (Flawless),
Vauban Prime Systems Blueprint,Rare (6.00%)
Forma Blueprint,Uncommon (17.00%)
Paris Prime Upper Limb,Uncommon (17.00%)
Fang Prime Blueprint,Uncommon (20.00%)
Lex Prime Barrel,Uncommon (20.00%)
Paris Prime Lower Limb,Uncommon (20.00%)
,
Lith V2 Relic (Radiant),
Vauban Prime Systems Blueprint,Uncommon (10.00%)
Forma Blueprint,Uncommon (20.00%)
Paris Prime Upper Limb,Uncommon (20.00%)
Fang Prime Blueprint,Uncommon (16.67%)
Lex Prime Barrel,Uncommon (16.67%)
Paris Prime Lower Limb,Uncommon (16.67%)
,
Lith V3 Relic (Intact),
Valkyr Prime Systems Blueprint,Rare (2.00%)
Tigris Prime Barrel,Uncommon (11.00%)
Helios Prime Systems,Uncommon (11.00%)
Paris Prime Lower Limb,Uncommon (25.33%)
Cernos Prime Upper Limb,Uncommon (25.33%)
Braton Prime Blueprint,Uncommon (25.33%)
,
Lith V3 Relic (Exceptional),
Valkyr Prime Systems Blueprint,Rare (4.00%)
Tigris Prime Barrel,Uncommon (13.00%)
Helios Prime Systems,Uncommon (13.00%)
Paris Prime Lower Limb,Uncommon (23.33%)
Cernos Prime Upper Limb,Uncommon (23.33%)
Braton Prime Blueprint,Uncommon (23.33%)
,
Lith V3 Relic (Flawless),
Valkyr Prime Systems Blueprint,Rare (6.00%)
Tigris Prime Barrel,Uncommon (17.00%)
Helios Prime Systems,Uncommon (17.00%)
Paris Prime Lower Limb,Uncommon (20.00%)
Cernos Prime Upper Limb,Uncommon (20.00%)
Braton Prime Blueprint,Uncommon (20.00%)
,
Lith V3 Relic (Radiant),
Valkyr Prime Systems Blueprint,Uncommon (10.00%)
Tigris Prime Barrel,Uncommon (20.00%)
Helios Prime Systems,Uncommon (20.00%)
Paris Prime Lower Limb,Uncommon (16.67%)
Cernos Prime Upper Limb,Uncommon (16.67%)
Braton Prime Blueprint,Uncommon (16.67%)
,
Lith V4 Relic (Intact),
Vauban Prime Chassis Blueprint,Rare (2.00%)
Tigris Prime Barrel,Uncommon (11.00%)
Helios Prime Blueprint,Uncommon (11.00%)
Spira Prime Blueprint,Uncommon (25.33%)
Nekros Prime Chassis Blueprint,Uncommon (25.33%)
Venka Prime Blades,Uncommon (25.33%)
,
Lith V4 Relic (Exceptional),
Vauban Prime Chassis Blueprint,Rare (4.00%)
Tigris Prime Barrel,Uncommon (13.00%)
Helios Prime Blueprint,Uncommon (13.00%)
Spira Prime Blueprint,Uncommon (23.33%)
Nekros Prime Chassis Blueprint,Uncommon (23.33%)
Venka Prime Blades,Uncommon (23.33%)
,
Lith V4 Relic (Flawless),
Vauban Prime Chassis Blueprint,Rare (6.00%)
Tigris Prime Barrel,Uncommon (17.00%)
Helios Prime Blueprint,Uncommon (17.00%)
Spira Prime Blueprint,Uncommon (20.00%)
Nekros Prime Chassis Blueprint,Uncommon (20.00%)
Venka Prime Blades,Uncommon (20.00%)
,
Lith V4 Relic (Radiant),
Vauban Prime Chassis Blueprint,Uncommon (10.00%)
Tigris Prime Barrel,Uncommon (20.00%)
